ean,title,brand,category,price,promo_price,available,seller_type,scraped_at,source_file
0194252146576,iPhone SE 128 Go - MHGT3F/A - Noir APPLE,APPLE,Smartphones et Objets connectés,299.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252146835,"Smartphone Apple Iphone Se Noir 4.7 "" Stockage 128 Go",APPLE,Smartphones et Objets connectés,299.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252147177,"Apple Iphone Se 4,7"" 128 Go Double Sim Blanc V2",APPLE,Smartphones et Objets connectés,299.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252148273,"Apple Iphone Se 4,7"" 256 Go Double Sim (product) Red V2",APPLE,Smartphones et Objets connectés,329.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252156926,Apple Alimentatore Usb-c Da 20w,APPLE,Smartphones et Objets connectés,30.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252157022,Adaptateur secteur USB-C 20 W (MHJE3ZM/A) APPLE,APPLE,Smartphones et Objets connectés,23.81,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252167977,Apple Iphone 12 Mini Coque En Cuir Avec Magsafe - Pavot De Californie,APPLE,Smartphones et Objets connectés,55.0,14.75,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168011,Apple Iphone 12 Mini Coque En Cuir Avec Magsafe - (product)red,APPLE,Smartphones et Objets connectés,37.02,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168417,Coque En Cuir Apple Magsafe Pour Iphone 12 Pro Max (product)red,APPLE,Smartphones et Objets connectés,56.43,54.26,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168578,Apple Iphone 12 Mini Coque En Silicone Avec Magsafe - Kumquat,APPLE,Smartphones et Objets connectés,55.99,20.51,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168615,Coque En Silicone Apple Magsafe Pour Iphone 12 Mini Rose Agrume,APPLE,Smartphones et Objets connectés,25.7,24.71,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168653,Coque En Silicone Apple Magsafe Pour Iphone 12 Mini Prune,APPLE,Smartphones et Objets connectés,34.66,33.33,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168691,Apple Iphone 12 Mini Coque En Silicone Avec Magsafe - Vert Cypres,APPLE,Smartphones et Objets connectés,52.66,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252168813,Apple Iphone 12 Mini Coque En Silicone Avec Magsafe - (product)red,APPLE,Smartphones et Objets connectés,94.47,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252169377,Apple Iphone 12 Pro Max Coque En Silicone Avec Magsafe - Bleu Marine,APPLE,Smartphones et Objets connectés,75.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252169452,Coque Proctection Gsm Apple Mhlf3zm/a,APPLE,Smartphones et Objets connectés,40.07,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252169537,Apple Iphone 12 Mini Coque Transparente Avec Magsafe,APPLE,Smartphones et Objets connectés,23.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252184332,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Mini Rose Agrume,APPLE,Smartphones et Objets connectés,61.39,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252184370,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Mini Marron Havane,APPLE,Smartphones et Objets connectés,16.41,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252184417,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Mini Bleu Baltique,APPLE,Smartphones et Objets connectés,104.99,58.27,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252184455,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Mini (product)red,APPLE,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252192375,Chargeur Sans Fil Magsafe 15w Charge Rapide Original Apple Blanc,APPLE,Smartphones et Objets connectés,58.78,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252192450,"Apple Magsafe Casques, Smartphone Argent, Blanc Recharge Sans Fil Intérieure",APPLE,Smartphones et Objets connectés,40.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252192467,Chargeur MagSafe (MHXH3ZM/A) APPLE,APPLE,Smartphones et Objets connectés,33.32,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238158,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 12 Pro Rose Agrume,APPLE,Smartphones et Objets connectés,149.99,27.09,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238196,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 12 Pro Marron Havane,APPLE,Smartphones et Objets connectés,16.35,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238233,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 12 Pro Bleu Baltique,APPLE,Smartphones et Objets connectés,149.0,60.09,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238271,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 12 Pro (product)red,APPLE,Smartphones et Objets connectés,219.78,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238318,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Pro Max Rose Agrume,APPLE,Smartphones et Objets connectés,16.41,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252238394,Housse En Cuir Apple Avec Magsafe Pour Iphone 12 Pro Max Bleu Baltique,APPLE,Smartphones et Objets connectés,149.99,61.62,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252336939,Bracelet Apple Nike Sport Perforé Brun Et Noir,APPLE,Smartphones et Objets connectés,81.66,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252408032,Apple Boucle Sport (product)red 44 Mm,APPLE,Smartphones et Objets connectés,75.1,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252429976,"Apple Iphone 12 15,5 Cm (6.1"") Double Sim Ios 14 5g 64 Go Violet",APPLE,Smartphones et Objets connectés,952.81,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252430071,iPhone 12 64 Go Violet (MJNM3ZD/A) APPLE,APPLE,Smartphones et Objets connectés,1158.69,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252430262,Apple Iphone 12 128 Go Violet,APPLE,Smartphones et Objets connectés,999.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252465301,Coque En Silicone Avec Magsafe Pour Iphone 12 Mini Melon,APPLE,Smartphones et Objets connectés,51.04,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252465387,Coque En Silicone Avec Magsafe Pour Iphone 12 12 Pro Bleu Capri,APPLE,Smartphones et Objets connectés,74.17,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252465875,Coque En Silicone Avec Magsafe Pour Iphone 12 Pro Max Bleu Capri,APPLE,Smartphones et Objets connectés,75.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252467480,Apple Laniere En Cuir Airtag (product)red,APPLE,Smartphones et Objets connectés,78.7,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252467510,Lanière Airtag Jaune Tournesol,APPLE,Smartphones et Objets connectés,25.99,19.24,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252467633,Housse En Cuir Avec Magsafe Pour Iphone 12 12pro Violet Profond,APPLE,Smartphones et Objets connectés,45.02,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252570654,"Apple Watch Nike Series 7 Gps + Cellular, Boîtier Aluminium Minuit 41m",APPLE,Smartphones et Objets connectés,902.78,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252570739,Apple Watch Nike Series 7 Oled 41 Mm Numérique Écran Tactile 4g Noir Wifi Gps (satellite),APPLE,Smartphones et Objets connectés,1198.6,637.8,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252573716,Apple Watch Series 7 Argent,APPLE,Smartphones et Objets connectés,1724.39,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252573907,Apple Watch Series 7 Gps + Cellular - 45mm - Boîtier Gold Stainless St,APPLE,Smartphones et Objets connectés,949.33,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252574836,Apple Watch Series 7 Gps + Cellular - 45mm - Boîtier Graphite Stainles,APPLE,Smartphones et Objets connectés,643.38,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252595565,Apple Watch Series 7 Oled 45 Mm Numérique 396 X 484 Pixels Écran Tactile Rouge Wifi Gps (satellite),APPLE,Smartphones et Objets connectés,603.02,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252595695,Apple Watch Series 7 Oled 45 Mm Numérique Écran Tactile Rouge Wifi Gps (satellite),APPLE,Smartphones et Objets connectés,422.62,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252626856,Bracelet Apple Watch 45mm Clover Sport Band Regular Trèfle Vert,APPLE,Smartphones et Objets connectés,62.95,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252641125,Bracelet Apple Watch Solo Loop Tressé Rouge Vif Confortable,APPLE,Smartphones et Objets connectés,87.3,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252645512,Apple Cinturino A Maglie In Pelle Color Nespola 41 Mm - S.m,APPLE,Smartphones et Objets connectés,89.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252652107,Apple Watch 41mm Elastomero Rosa - Correa,APPLE,Smartphones et Objets connectés,82.06,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252690338,iPhone 13 Mini 128 Go (PRODUCT)RED (MLK33F/A) APPLE,APPLE,Smartphones et Objets connectés,1033.08,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252698792,iPhone 13 Pro Max 128 Go Bleu (MLL93F/A) APPLE,APPLE,Smartphones et Objets connectés,1760.14,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252700143,iPhone 13 Pro Max 512 Go Noir (MLLF3F/A) APPLE,APPLE,Smartphones et Objets connectés,1110.4,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252707043,Iphone Apple Iphone 13 128go Noir 5g,APPLE,Smartphones et Objets connectés,689.39,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252707074,"Smartphone Apple Iphone 13 Noir 6.1 "" Stockage 128 Go",APPLE,Smartphones et Objets connectés,689.39,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
