ean,title,brand,category,price,promo_price,available,seller_type
3121040096239,Brosse soufflante Magic Nature CF7826C0 CALOR,CALOR,Beauté et Santé,39.99,,True,carrefour
3121040097120,Sèche cheveux Nano Trésor - HY8151C0 CALOR,CALOR,Beauté et Santé,119.99,,True,carrefour
3121040097175,Pèse personne BR2600V0 ROWENTA,ROWENTA,Beauté et Santé,24.99,,True,carrefour
3331300051032,Epilateur sourcils EPIL30NG - Or rose BEST OF TV,BEST OF TV,Beauté et Santé,29.99,,True,carrefour
3474637247478,Lisseur-boucleur Steampod 4 Edition limitée Utopia L'OREAL,L'OREAL,Beauté et Santé,349.99,,True,carrefour
3616479616238,Pèse personne NRBS280C-23 NALK AND REY,NALK AND REY,Beauté et Santé,10.99,,True,carrefour
3616958784922,Tondeuse cheveux et barbe NRMHC37-25 NALK AND REY,NALK AND REY,Beauté et Santé,14.99,,True,carrefour
3617702351773,Sèche cheveux NRHDS1500-26 NALK AND REY,NALK AND REY,Beauté et Santé,29.99,,True,carrefour
3617703017425,Brosse soufflante Multistyler  - NRBLHAS1200-26 NALK AND REY,NALK AND REY,Beauté et Santé,69.99,,True,carrefour
3666085200154,Lisseur Vapeur Demeliss Titanium 2.0 Doré SAINT ALGUE,SAINT ALGUE,Beauté et Santé,69.99,,True,carrefour
3666085200345,Sèche-cheveux Pro Demeliss Pro Series SAI-20034 SAINT ALGUE,SAINT ALGUE,Beauté et Santé,119.99,,True,carrefour
3666085200352,Brosse soufflante Airflow Styler 20035 SAINT ALGUE,SAINT ALGUE,Beauté et Santé,89.99,,True,carrefour
3666085200567,Lisseur Demeliss Kera Gold XL Plaques Larges 45mm SAINT ALGUE,SAINT ALGUE,Beauté et Santé,25.99,,True,carrefour
3666085202059,Tondeuse nez/oreilles JEAN LOUIS DAVID,JEAN LOUIS DAVID,Beauté et Santé,19.99,,True,carrefour
3666085213277,Brosse chauffante Airflow Styler multifonction Collection Barbie DEMELISS,DEMELISS,Beauté et Santé,119.99,,True,carrefour
3666085213536,Brosse soufflante Aerotwist JEAN LOUIS DAVID,JEAN LOUIS DAVID,Beauté et Santé,99.99,,True,carrefour
